Date,AAPL,MSFT,NVDA,QQQ,SPY
2019-01-03,-0.10492402264305074,-0.03748147931197395,-0.062319038320088414,-0.033216414294313545,-0.024152012302320235
2019-01-04,0.041803214004915795,0.04545969452976258,0.06209883356973012,0.04189470897215223,0.03294689803132636
2019-01-07,-0.002228576619346438,0.0012745995800424144,0.05158682877072158,0.01183516269915982,0.007853724631742843
2019-01-08,0.018883977120047246,0.007224770553689203,-0.02521047852738225,0.0090050478412314,0.009351476719232062
2019-01-09,0.016839003378040975,0.014197946988316331,0.019476038117393072,0.008116376862574732,0.004662591344085337
2019-01-10,0.0031910102952717014,-0.006446074116655585,0.01841530676129199,0.002855876289696636,0.0035214829445177464
2019-01-11,-0.009866683899171376,-0.007751872871660827,0.024486119112668788,-0.003664635257305727,0.0003861858162310307
2019-01-14,-0.015151344543794213,-0.00732270380332583,0.010759523850356289,-0.00887620179121116,-0.006119518309604026
2019-01-15,0.020260417671449604,0.028592755874456737,-0.0037960912686774255,0.019338507987729854,0.011395580471012107
2019-01-16,0.012142244887204128,0.0035169988701203967,-0.006896302866400842,-0.00018505759516877787,0.0024170177573815924
2019-01-17,0.005920517196457377,0.006998026349396389,0.0191646857278907,0.007853440436611354,0.0075579886386787495
2019-01-18,0.00614067435278503,0.014871828549106774,0.03376313410479919,0.009851790804317424,0.013222136321378827
2019-01-22,-0.022702301669266355,-0.019026749799185744,-0.05339827496857498,-0.02023346355902815,-0.013602669034442912
2019-01-23,0.004036938108754684,0.009699166044798169,0.0034892142005197293,0.001295701256176228,0.002090562228032161
2019-01-24,-0.007958465327047975,-0.004790767285732754,0.05569127276782369,0.006454808613147321,0.0005312336140908669
2019-01-25,0.03259979944791133,0.009092278006293789,0.014529063920596809,0.011877452049931144,0.00842587343308023
2019-01-28,-0.009297432063394812,-0.01969429617354334,-0.14878483344293314,-0.01242915584827825,-0.007629359368530199
2019-01-29,-0.010418870874926048,-0.02057570070467961,-0.04755918770429549,-0.009486444019594278,-0.0013277476786409666
2019-01-30,0.06610119489014353,0.032870970373344514,0.043056596829762754,0.025119858444932,0.015706653793920517
2019-01-31,0.0071750028589719385,-0.01850029707708601,0.04525217649940801,0.01485772268677146,0.008744059218799836
2019-02-01,0.00048044906009505494,-0.01592621268088155,0.00679418058910907,-0.004231076108286429,0.00048144800235885854
2019-02-04,0.02800930316638831,0.02839229629451882,0.030283702898657023,0.012345299108779954,0.007011119756413419
2019-02-05,0.016964671810736975,0.013899654469844366,0.005148207168236861,0.008808906076527772,0.004182367688898253
2019-02-06,0.0003447390517834257,-0.011160780043049663,0.02013598731818155,-0.002986391532739904,-0.0013187185505822206
2019-02-07,-0.019121085854461158,-0.0071936230321499005,-0.037152291876811454,-0.013520755693798316,-0.009578396417746627
2019-02-08,0.0011742991830198627,0.0037927333708425268,0.005074852557675315,0.0019599984412791405,0.0012207019396425092
2019-02-11,-0.005767739959468278,-0.0039827133686156325,-0.011676222585190037,-0.0009496391461412917,0.000554190450162624
2019-02-12,0.008580332408224494,0.015461852022030695,0.03172080178260009,0.014677814260851362,0.012777760617083992
2019-02-13,-0.004163324356705248,-0.0007486880124210453,0.011248422083917978,0.0007019386779305915,0.0032413924597229984
2019-02-14,0.0036368809351110744,0.0008422631646240905,0.010734695460963787,0.0012272083307910474,-0.0022204883904965787
2019-02-15,-0.0022276950669457107,0.012272528002735589,0.018020963538293168,0.00419617442518875,0.010838373888068638
2019-02-19,0.0029882112006629955,-0.0004624045169501973,-0.0044589096121781385,0.0019756076231593742,0.0017290329860340638
2019-02-20,0.006414694126063151,-0.005212394225173315,0.012119776210529556,-0.00017442241798403186,0.002013494690861793
2019-02-21,-0.005654382645554612,0.02087260622393357,-0.017689509080227157,-0.0036638853623271895,-0.0035621356989099942
2019-02-22,0.011103754916747475,0.014157340397603371,0.021717952196575657,0.007372696380370725,0.006180529102715561
2019-02-25,0.007258241881485276,0.005571571686909833,-0.003145753902873075,0.003637387925482515,0.001360464914153019
2019-02-26,0.0005735914694884026,0.006876536927129003,-0.010070028402135852,0.0010368674931456,-0.0007158544440417254
2019-02-27,0.0030928352207069045,-0.0016923987100781277,-0.010815774391576136,-0.0006334574295161252,-0.0004294921736100547
2019-02-28,-0.009884703914601013,-0.0012488278952143073,-0.006397344277371573,-0.002306870074599018,-0.001864157599167665
2019-03-01,0.010456288040891252,0.004452966878533382,0.014097352593570327,0.006905071625599446,0.0062243417881202474
2019-03-04,0.005016864649528329,-0.002402123190559697,0.0021067478441614395,0.00017182565161866364,-0.0036441434287121073
2019-03-05,-0.0018212713550498573,-0.005000891740790578,-0.0016595355393212966,0.0007450274509959632,-0.001361231380682452
2019-03-06,-0.00577071024734523,0.0004474137017028965,-0.028974458801555036,-0.005687885435097263,-0.006075466366795918
2019-03-07,-0.01164183229617049,-0.012244593046203945,-0.0185198000070976,-0.012348433719762231,-0.00840024890346045
2019-03-08,0.0023737088626940776,0.0010863939521361234,0.009203168422844793,-0.0015177600229658171,-0.002001862139236198
2019-03-11,0.03405566021012193,0.020776323394872277,0.06738039657576633,0.020584466764801877,0.01439667797451196
2019-03-12,0.011172715624165814,0.0069772022852512905,0.008527613041895374,0.005479444351631886,0.0037638248492756076
2019-03-13,0.004412403603263872,0.007715177725352608,0.03684655777897151,0.007484926742426782,0.006597759600760136
2019-03-14,0.01105545106245028,0.000786055487594438,-0.018313980211801407,-0.001696026718998977,-0.0006402212915776092
2019-03-15,0.012924301049304109,0.011453304351650392,0.025346778547585727,0.00923811229483256,0.004928515436874787
2019-03-18,0.01015653961417674,0.014219828180254196,-0.005077441929766027,0.0023784453822030586,0.0036189931997177515
2019-03-19,-0.007956344153325441,0.0006801930781194279,0.039232014898336505,0.003356762189589018,0.0002484352395348469
2019-03-20,0.008700683748439717,-0.0011054539963697102,-0.007483476499554028,0.003957312175683725,-0.0030144365589411895
2019-03-21,0.03616814300434174,0.02271488727921004,0.05325841061922016,0.01551143413324795,0.011231131174259086
2019-03-22,-0.02092539999495004,-0.026722229314345786,-0.035639107807708716,-0.022209259458853235,-0.019433832241693302
2019-03-25,-0.012164842411076904,0.005198071770106773,-0.021180415268472953,-0.0019058036536531077,-0.0007525755764284501
2019-03-26,-0.010385319334910137,0.0021223853066306055,0.01762479688321322,0.0046463168035744224,0.007426400754490041
2019-03-27,0.008953860173824392,-0.009715422564441873,-0.0020943235848191093,-0.006443359362353864,-0.005242400385362511
2019-03-28,0.001325304279830172,0.0013693034835553486,0.004240310840289255,0.002301957465311618,0.003783306023924136
2019-03-29,0.00649651541706925,0.008600604578115807,0.012948211786992627,0.007542670319770854,0.006285601378745933
2019-04-01,0.006768332693549575,0.00911534267269685,0.01503471531587031,0.013160135529843815,0.01178921251380882
2019-04-02,0.014432256994675019,0.0014274122134084477,0.003942151542195256,0.0037832835313019652,0.0004897843768331885
2019-04-03,0.006831465454544245,0.006522699954746178,0.030247973184268227,0.005729737791529307,0.0015722389077233857
2019-04-04,0.0017388595883027754,-0.005097593934749722,-0.0019101515061669394,-0.00038103781580105196,0.002650302477645383
2019-04-05,0.006672076519932434,0.004430694131405498,0.0141879294540675,0.0051580098713879105,0.004828209946213103
2019-04-08,0.015613515038542008,0.00033353928369553895,0.004389286322649693,0.002542018559332983,0.0007621992500096117
2019-04-09,-0.0030032483166328263,-0.005434746455354027,-0.013279274936799451,-0.0035175243832022986,-0.005137864757730549
2019-04-10,0.005598368573790924,0.00760014547529458,0.014894299790218177,0.005352172844875641,0.0034051564094900056
2019-04-11,-0.008359399108102447,0.0011642935039373845,-0.0029198586617396787,-0.0023751599563649056,-0.0002775448853177039
2019-04-12,-0.00040192500787463337,0.005139225628553765,-0.008019450690263386,0.004314394172567214,0.006743235631989879
2019-04-15,0.0018087539117054418,0.0008265042277271927,-0.028343958339986864,0.00016129782695119144,-0.0006554365524380015
2019-04-16,0.00010039491747340254,-0.0023159354575691678,0.01882534586027768,0.0034375925566905176,0.0006554365524379188
2019-04-17,0.01928581965522295,0.008246153229990316,-0.004899820633978068,0.003478981968963805,-0.002450329653818406
2019-04-18,0.0035874437129249435,0.013054203412928306,-0.005300188313971255,0.0012816674071550883,0.0019672713466042623
2019-04-22,0.0032809559776926438,0.0031559980516676855,0.011580515988556105,0.002824370386034639,0.0008616778893640443
2019-04-23,0.014320232811871312,0.013483514339536304,0.01160524618129525,0.012637927908925945,0.008951546569207283
2019-04-24,-0.0015431760195625433,-0.003433933516487416,0.0026191475079368467,-0.0031575889153102046,-0.002221769223201281
2019-04-25,-0.009116834770206046,0.03258089838219131,-0.022536065667449964,0.0040504906152907085,-0.0006161897118330821
2019-04-26,-0.004785340020650892,0.005713318342362071,-0.04833809449501181,0.0008921051377336176,0.004645833117821986
2019-04-29,0.0015162346916213685,-0.0009241631091103637,0.006938552657657425,0.0019388498567363926,0.0015665614445380639
2019-04-30,-0.019443891185044068,0.006375326018218213,0.009269565951033072,-0.007777972959284684,0.000510414693788657
2019-05-01,0.04791883830172539,-0.02104686446711274,-0.002932471122159367,-0.003223603513225732,-0.007545063569203865
2019-05-02,-0.006528964018625942,-0.013145038805039538,0.014959464932282411,-0.004349740922583304,-0.00216143741099521
2019-05-03,0.012354625118552256,0.021089550977568768,-0.0009832966810300139,0.015822323454257495,0.00974064156655428
2019-05-06,-0.015562990116319958,-0.005835235743543531,-0.017417938665666655,-0.006140785752377076,-0.004124081231611862
2019-05-07,-0.027327277265025946,-0.020736584490378778,-0.038195423708101514,-0.019672252435873488,-0.01684038412301593
2019-05-08,0.00019726602882903118,-7.954820754701457e-05,0.004667998541140995,-0.0025265930207833114,-0.001390232760354354
2019-05-09,-0.01080229060189579,-7.95545359678414e-05,-0.02167995805028498,-0.005397611925027659,-0.0030299615326111855
2019-05-10,-0.01395044387462718,0.012904303932893461,-0.00808283025273766,0.001243868987020521,0.005010122307046338
2019-05-13,-0.059876841210659885,-0.03018425701331974,-0.06339358782864665,-0.03531898824765444,-0.02545117379389352
2019-05-14,0.01570633209815212,0.011125553358285023,0.02240405282596375,0.010915618404622447,0.009002877896881947
2019-05-15,0.011907856724071986,0.013983866785373195,-0.015297588669940325,0.014025281869686195,0.005840380078539347
2019-05-16,-0.004409241416863435,0.022829126236449077,0.0038151940613275277,0.00999973522798549,0.009218737692251032
